Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer
Cate West: The Vanishing Files,Wii,2009,Adventure,Oxygen Interactive,0.07,0,0,0.01,0.08,65,8,7.5,162.22,Destineer
Soul Bubbles,DS,2008,Puzzle,Eidos Interactive,0.05,0.02,0,0.01,0.08,78,33,8,22,Mekensleep
Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0,0,0.08,62,14,8.3,44,Capcom
All-Star Baseball 2004,GC,2003,Sports,Acclaim Entertainment,0.06,0.02,0,0,0.08,80,14,9.2,5,Acclaim
Bangai-O Spirits,DS,2008,Shooter,D3Publisher,0.07,0,0,0.01,0.08,83,38,8.1,27,Treasure
Valentino Rossi: The Game,PS4,2016,Racing,Namco Bandai Games,0.01,0.05,0,0.01,0.08,75,19,8,50,"Milestone, Milestone S.r.l"
Ultimate Party Challenge,Wii,2009,Misc,Konami Digital Entertainment,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Konami
Team Elimination Games,Wii,2009,Misc,Ubisoft,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Ubisoft
Whac-A-Mole,DS,2005,Puzzle,Zoo Digital Publishing,0.07,0,0,0.01,0.08,68.96767851,26.36082094,5.4,7,DC Studios
Samurai Warriors Chronicles 3,3DS,2014,Action,Tecmo Koei,0,0,0.08,0,0.08,63,13,6.1,10,Omega Force
Winter Stars,PS3,2011,Sports,Deep Silver,0.01,0.05,0,0.01,0.08,53,6,7.5,162.22,49Games
Dawn of Heroes,DS,2010,Role-Playing,Majesco Entertainment,0.07,0,0,0.01,0.08,69,4,7.5,162.22,Wicked Studios
Lost in Blue: Shipwrecked,Wii,2008,Adventure,Konami Digital Entertainment,0.07,0,0,0.01,0.08,54,11,6,6,Hudson Soft
Salon Superstar,DS,2009,Simulation,505 Games,0.07,0,0,0,0.08,68.96767851,26.36082094,7.5,162.22,505 Games
Scooby-Doo! Who's Watching Who?,PSP,2006,Adventure,THQ,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.2,162.22,
Madden NFL 08,GC,2007,Sports,Electronic Arts,0.06,0.02,0,0,0.08,75,4,7,7,EA Tiburon
Aliens in the Attic,Wii,2009,Action,Playlogic Game Factory,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Revistronic
Ro-Kyu-Bu!,PSP,2011,Adventure,Kadokawa Shoten,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Frogger Beyond,XB,2002,Platform,Konami Digital Entertainment,0.06,0.02,0,0,0.08,68.96767851,26.36082094,7.5,162.22,Konami
Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,DS,2007,Fighting,Takara Tomy,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
World Championship Poker: Deluxe Series,DS,2005,Misc,505 Games,0.07,0,0,0.01,0.08,67,8,7.5,162.22,Sensory Sweep
Stuart Little 3: Big Photo Adventure,PS2,2005,Platform,Sony Computer Entertainment,0.04,0.03,0,0.01,0.08,71,5,7.7,7,Magenta Software
"Ni Hao, Kai-lan: Super Game Day",PS2,2009,Misc,Take-Two Interactive,0.04,0.03,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Take-Two Interactive
Serious Sam 3: BFE,PC,2011,Shooter,Mastertronic,0.01,0.05,0,0.01,0.08,72,53,8.2,586,Croteam
Ultimate Shooting Collection,Wii,2008,Shooter,Milestone,0.07,0,0,0,0.08,66,4,7.5,162.22,MileStone Inc.
Pro Yakyuu Famista DS 2010,DS,2010,Sports,Namco Bandai Games,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008,Fighting,Takara Tomy,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Captain Tsubasa,PS2,2006,Sports,Namco Bandai Games,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Infernal: Hell's Vengeance,X360,2009,Shooter,Playlogic Game Factory,0.06,0.01,0,0.01,0.08,35,23,5.3,10,Metropolis Software
Pitfall: The Lost Expedition,GC,2004,Platform,Activision,0.06,0.02,0,0,0.08,73,25,8.6,8,Edge of Reality
No One Can Stop Mr. Domino!,PS,1998,Misc,JVC,0.04,0.03,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
Man vs. Wild,Wii,2011,Action,Crave Entertainment,0.07,0,0,0,0.08,68.96767851,26.36082094,7.5,162.22,Scientifically Proven
GT Advance 3: Pro Concept Racing,GBA,2002,Racing,THQ,0.05,0.02,0,0,0.08,74,14,7.5,162.22,MTO
Duke Nukem: Land of the Babes,PS,2000,Shooter,Atari,0.04,0.03,0,0,0.08,37,7,6.8,20,n-Space
Majin Tensei,SNES,1994,Role-Playing,Atlus,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Yoru no Nai Kuni,PS4,2015,Role-Playing,Tecmo Koei,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Dragon Force II: Kamisarishi Daichi ni,SAT,1998,Strategy,Sega,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Monkey Hero,PS,1998,Action,Take-Two Interactive,0.04,0.03,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016,Misc,Nippon Columbia,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Puchi Puchi Virus,DS,2007,Puzzle,Jaleco,0.07,0,0,0.01,0.08,73,17,4.2,5,Jaleco Entertainment
Krazy Ivan,PS,1995,Simulation,Psygnosis,0.04,0.03,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
Need For Speed: Undercover,PC,2008,Racing,Electronic Arts,0,0.07,0,0.01,0.08,65,18,4.9,231,EA Black Box
Quo Vadis,SAT,1995,Strategy,Glams,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Need for Speed: Most Wanted,PC,2012,Racing,Electronic Arts,0,0.06,0,0.02,0.08,82,19,8.5,525,Black Box
PQ: Practical Intelligence Quotient,PSP,2005,Puzzle,D3Publisher,0.07,0,0,0.01,0.08,69,34,7.5,162.22,Now Production
The Wolf Among Us,XOne,2014,Adventure,Telltale Games,0.05,0.02,0,0.01,0.08,68.96767851,26.36082094,8.5,82,Telltale Games
Fate/Tiger Colosseum,PSP,2007,Fighting,Capcom,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
SCORE International Baja 1000: The Official Game,PS3,2008,Racing,Activision,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.2,162.22,
10 Minute Solution,Wii,2010,Sports,Activision,0.06,0.01,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Anchor Bay Entertainment
Dragon Ball Z: The Legacy of Goku I & II,GBA,2005,Role-Playing,Atari,0.05,0.02,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
Family Game Night 4: The Game Show,X360,2011,Misc,Electronic Arts,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Electronic Arts
R: Racing Evolution,GC,2003,Racing,Namco Bandai Games,0.06,0.02,0,0,0.08,67,35,7.5,162.22,Namco
Romance of the Three Kingdoms 13,PS4,2015,Action,Tecmo Koei,0.02,0,0.05,0.01,0.08,68.96767851,26.36082094,7.2,162.22,
Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.05,0,0.02,0.01,0.08,81,18,8.5,72,"Spike Chunsoft, Chime"
Stella Deus: The Gate of Eternity,PS2,2004,Strategy,505 Games,0.04,0.03,0,0.01,0.08,75,31,8,9,Pinegrow
Vietcong: Purple Haze,XB,2004,Shooter,Gathering of Developers,0.06,0.02,0,0,0.08,57,32,8.4,11,Coyote Developments
Conflict: Desert Storm,GC,2003,Shooter,SCi,0.06,0.02,0,0,0.08,62,19,8.4,13,Pivotal Games
One Piece: Gear Spirit,DS,2007,Fighting,Namco Bandai Games,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Tales of Fandom Vol.2,PS2,2007,Role-Playing,Namco Bandai Games,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Genkai Totsuki Moero Chronicle,PSV,2014,Role-Playing,Compile Heart,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Minna no Joushiki Ryoku TV,Wii,2008,Misc,Nintendo,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
P.T.O. IV: Pacific Theater of Operations,PS2,2002,Strategy,Tecmo Koei,0.04,0.03,0,0.01,0.08,71,12,6.6,5,Koei
Bella Sara,DS,2008,Misc,Codemasters,0.04,0.03,0,0.01,0.08,68.96767851,26.36082094,7.5,162.22,Razorback Developments
Tears to Tiara: Garland of the Earth,PS3,2008,Strategy,Aqua Plus,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Wii,2011,Action,THQ,0.04,0.03,0,0.01,0.08,68.96767851,26.36082094,7.2,162.22,
Backyard NBA Basketball,DS,2007,Sports,Atari,0.07,0,0,0.01,0.08,68.96767851,26.36082094,7.2,162.22,
Mind Quiz: Your Brain Coach,DS,2006,Misc,Ubisoft,0,0,0.08,0,0.08,68.96767851,26.36082094,7.5,162.22,Ubisoft
Elebits: The Adventures of Kai and Zero,DS,2008,Adventure,Konami Digital Entertainment,0.07,0,0,0.01,0.08,75,15,8.3,4,Konami
Aikatsu! My No.1 Stage!,3DS,2015,Misc,Namco Bandai Games,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004,Platform,Global Star,0.05,0.02,0,0,0.08,68.96767851,26.36082094,7.5,162.22,Vicarious Visions
Far Cry Instincts Evolution,XB,2006,Shooter,Ubisoft,0.06,0.02,0,0,0.08,78,15,6.3,32,Ubisoft Montreal
Pinball Hall of Fame: The Gottlieb Collection,XB,2004,Misc,Crave Entertainment,0.06,0.02,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
Conception: Please Give Birth to My Child!,PSP,2012,Role-Playing,Spike,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Rayman Origins,PC,2012,Platform,Ubisoft,0,0.06,0,0.01,0.08,86,11,8.4,337,UBlart Montpellier
Medal of Honor: Underground,GBA,2002,Shooter,Zoo Digital Publishing,0.05,0.02,0,0,0.08,46,5,1.7,11,Rebellion
Super Football,2600,1987,Sports,Atari,0.07,0,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
The Idolmaster: Gravure For You! Vol. 3,PS3,2011,Misc,Namco Bandai Games,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Cosmic Family,Wii,2007,Misc,Ubisoft,0.07,0,0,0.01,0.08,54,6,5.7,6,Ubisoft Barcelona
Scooby-Doo! Unmasked,XB,2005,Platform,THQ,0.06,0.02,0,0,0.08,68.96767851,26.36082094,7.2,162.22,
Yoru no Nai Kuni,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Driven,GC,2002,Racing,BAM! Entertainment,0.06,0.02,0,0,0.08,55,12,7.5,162.22,Bam Entertainment
Dynasty Warriors 3,XB,2002,Action,THQ,0.06,0.02,0,0,0.08,70,11,8.9,20,Omega Force
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011,Sports,Konami Digital Entertainment,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Nicola Kanshuu: Model Oshare * Audition Platina,3DS,2012,Action,Alchemist,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Jimmie Johnson's Anything With an Engine,PS3,2011,Racing,Konami Digital Entertainment,0.07,0,0,0.01,0.08,67,5,6.8,4,Isopod Labs
MTV Music Generator 3: This Is the Remix,XB,2004,Misc,Codemasters,0.06,0.02,0,0,0.08,79,26,5.4,10,Mix Max
Fairy Tail: Portable Guild 2,PSP,2011,Fighting,Konami Digital Entertainment,0,0,0.08,0,0.08,68.96767851,26.36082094,7.2,162.22,
Party Pigs: Farmyard Games,Wii,2009,Misc,Data Design Interactive,0.07,0,0,0,0.07,68.96767851,26.36082094,7.5,162.22,Data Design Interactive
Imagine: My Restaurant,DS,2009,Simulation,Ubisoft,0,0.07,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0,0.05,0.02,0.01,0.07,64,10,7.1,12,Gaming Minds Studios
Wizardry: Llylgamyn Saga,PS,1998,Role-Playing,Locus,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Supremacy MMA,PSV,2012,Fighting,505 Games,0.02,0.04,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008,Fighting,Namco Bandai Games,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Gale Racer,SAT,1994,Racing,Sega,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
In The Groove,PS2,2005,Misc,RedOctane,0.04,0.03,0,0.01,0.07,72,14,9,13,Roxor Games
The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0,0,0,0.07,70,21,6.3,4,Taito Corporation
Myst,PS,1995,Adventure,Psygnosis,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
World Tour Soccer 06,PSP,2006,Sports,Sony Computer Entertainment,0.07,0,0,0.01,0.07,72,44,7.5,162.22,SCEE London Studio
Baroque,Wii,2008,Role-Playing,Rising Star Games,0.07,0,0,0.01,0.07,50,22,8.1,24,Sting
Lost Dimension,PS3,2014,Role-Playing,Nippon Ichi Software,0.05,0.01,0,0.01,0.07,71,18,7.3,27,FuRyu
Killer Instinct (2013),XOne,2013,Fighting,Microsoft Game Studios,0.04,0.03,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
AKB1/149: Love Election,PSV,2012,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008,Fighting,Takara Tomy,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010,Adventure,Sony Computer Entertainment,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,0.04,0.03,0,0.01,0.07,74,24,7.5,12,Taito Corporation
Super Baseball,2600,1987,Sports,Atari,0.07,0,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Kenka Banchou 6: Soul & Blood,3DS,2015,Fighting,Screenlife,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Kung Fu Panda: Legendary Warriors,Wii,2008,Action,Activision,0.07,0,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Formula One World Championship: Beyond the Limit,SCD,1994,Racing,Sega,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Medabots 8,3DS,2014,Role-Playing,Rocket Company,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.03,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
Little League World Series Baseball: Double Play,DS,2010,Sports,Activision,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,Activision
Hakuouki DS,DS,2010,Adventure,Idea Factory,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Buster Bros. Collection,PS,1997,Puzzle,Capcom,0.04,0.03,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0,0.01,0.07,50,23,6.2,12,AWE Games
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,PSP,2006,Misc,Sega,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Grease Dance,PS3,2011,Misc,505 Games,0.05,0.02,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,505 Games
Mega Man Battle Network: Operation Shooting Star,DS,,Role-Playing,Capcom,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Futurama,PS2,2003,Platform,SCi,0.04,0.03,0,0.01,0.07,59,22,6.6,14,UDS
Famicom Mini: Hikari Shinwa: Palutena no Kagami,GBA,2004,Platform,Nintendo,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,0.07,0,0,0.01,0.07,36,7,2.4,15,Activision
Animal Kingdom: Wildlife Expedition,Wii,2009,Adventure,Natsume,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,Success
Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,0.06,0.02,0,0,0.07,75,13,7.9,8,Ubisoft
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,2010,Misc,Hudson Soft,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Superman Returns,DS,2006,Action,Electronic Arts,0.07,0,0,0.01,0.07,33,8,4.9,13,EA Tiburon
My First Songs,Wii,2010,Misc,Mindscape,0,0.06,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
Super Ghouls 'n Ghosts,GBA,2002,Platform,Capcom,0.05,0.02,0,0,0.07,78,19,8.8,4,Capcom
Boxing,PS,2000,Fighting,Midas Interactive Entertainment,0.04,0.03,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
NHL Open Ice,PS,1996,Sports,Midway Games,0.04,0.03,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Legend of the Guardians: The Owls of Ga'Hoole,X360,2010,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0,0.01,0.07,60,13,8,5,Krome Studios
Gundam Battle Tactics,PSP,2005,Action,Namco Bandai Games,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Touch Detective: Nameko Shigeru,3DS,2013,Adventure,Success,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Need for Speed Underground 2,PC,2004,Racing,Electronic Arts,0,0.06,0,0.01,0.07,82,31,8.5,407,EA Canada
Sky Gunner,PS2,2001,Action,Sony Computer Entertainment,0.04,0.03,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
And1 Streetball,XB,2006,Action,Ubisoft,0.06,0.02,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Gladius,GC,2003,Strategy,Activision,0.06,0.01,0,0,0.07,82,19,8.8,12,LucasArts
The Hustle: Detroit Streets,PSP,2005,Sports,Deep Silver,0.07,0,0,0.01,0.07,51,11,5.3,4,Blade Interactive
PhotoKano,PSV,2013,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Warriors Orochi 3,PSV,2013,Action,Tecmo Koei,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Real Sound: Kaze no Riguretto,SAT,1997,Adventure,Warp,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Blood Drive,PS3,2010,Racing,Activision,0.07,0,0,0.01,0.07,47,11,7,5,Sidhe Interactive
Again,DS,2009,Adventure,Ackkstudios,0.07,0,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013,Sports,Sega,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Summon Night 4,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Escape Dead Island,PS3,2014,Action,Deep Silver,0.04,0.03,0,0.01,0.07,40,25,3.5,51,Fatshark AB
Torchlight,PC,2009,Role-Playing,JoWood Productions,0,0.06,0,0.01,0.07,83,57,8,794,Runic Games
Pac-Man World 3,PSP,2005,Platform,Namco Bandai Games,0.07,0,0,0.01,0.07,61,9,6,4,Blitz Games
Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,0.06,0,0,0.01,0.07,70,14,8.2,5,Rebellion
Hero Bank,3DS,2014,Role-Playing,Sega,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Disney's Planes,3DS,2013,Simulation,Disney Interactive Studios,0.04,0.03,0,0.01,0.07,68.96767851,26.36082094,4.3,6,TOSE
Winx Club,GBA,2005,Shooter,Konami Digital Entertainment,0.05,0.02,0,0,0.07,68.96767851,26.36082094,7.5,162.22,Rainbow Studios
World Party Games,Wii,2009,Misc,505 Games,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,505 Games
Classic Road,PS,1995,Sports,Victor Interactive,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Cartoon Network: Punch Time Explosion XL,X360,2011,Fighting,Crave Entertainment,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
Utawarerumono: Itsuwari no Kamen,PSV,2015,Adventure,Aqua Plus,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Damage Inc.: Pacific Squadron WWII,X360,2012,Simulation,Mad Catz,0.07,0,0,0.01,0.07,49,24,5.5,6,Mad Catz
My Fun Facts Coach,DS,2008,Misc,Ubisoft,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,Powerhead Games
The Idolm@ster: Live for You!,X360,2008,Misc,Namco Bandai Games,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Tokimeki Memorial Girl's Side Premium: 3rd Story,PSP,2012,Adventure,Konami Digital Entertainment,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Smashing Drive,GC,,Racing,Unknown,0.06,0.01,0,0,0.07,47,18,5.2,6,Point of View
Open Season,PSP,2006,Platform,Ubisoft,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,Ubisoft
Mega Man Xtreme,GB,2000,Platform,Capcom,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
America's Next Top Model,Wii,2010,Action,Crave Entertainment,0.07,0,0,0,0.07,68.96767851,26.36082094,7.5,162.22,Neopica
Bomberman Max 2: Red Advance,GBA,2002,Puzzle,Vivendi Games,0.05,0.02,0,0,0.07,75,9,7.5,162.22,Hudson
F.E.A.R. 2: Project Origin,PC,2009,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0,0.01,0.07,79,49,7.8,520,Monolith Productions
Margot's Word Brain,DS,2008,Puzzle,Zoo Games,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,Slam Games
Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0,0,0.01,0.07,62,19,7.7,61,Krome Studios
Godai: Elemental Force,PS2,2002,Action,3DO,0.04,0.03,0,0.01,0.07,27,10,3.8,19,3DO
Chronicles of Mystery: The Secret Tree of Life,DS,2011,Adventure,City Interactive,0.03,0.04,0,0.01,0.07,78,4,7.5,162.22,City Interactive
Still Life,XB,2005,Adventure,Microids,0.05,0.02,0,0,0.07,70,29,8.2,5,Microids
Big Mutha Truckers 2,XB,2005,Racing,Empire Interactive,0.05,0.02,0,0,0.07,50,31,3.4,5,Eutechnyx
Hang On GP,SAT,1995,Racing,Sega,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Uprising X,PS,1998,Action,3DO,0.04,0.03,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
SpongeBob's Truth or Square,X360,2009,Action,THQ,0.03,0.04,0,0,0.07,68.96767851,26.36082094,6.5,15,Heavy Iron Studios
Mega Man Xtreme 2,GB,2001,Platform,Capcom,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
"Sesame Street: Ready, Set, Grover!",DS,2011,Misc,Warner Bros. Interactive Entertainment,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
I-Ninja,XB,2003,Platform,Namco Bandai Games,0.05,0.02,0,0,0.07,75,18,8.4,8,Argonaut Games
Sigma Harmonics,DS,2008,Role-Playing,Square Enix,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Shooter,Sega,0.06,0.01,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
The Lord of the Rings: The Battle for Middle-Earth,PC,2004,Strategy,Electronic Arts,0.01,0.06,0,0.01,0.07,82,42,8.6,199,EA LA
Kessen III,PS2,2004,Strategy,Tecmo Koei,0.04,0.03,0,0.01,0.07,73,26,8.1,20,Koei
Learn Geography,DS,2009,Misc,DreamCatcher Interactive,0.07,0,0,0,0.07,68.96767851,26.36082094,7.5,162.22,Trine Games
Harlem Globetrotters: World Tour,DS,2006,Sports,Zoo Digital Publishing,0.07,0,0,0.01,0.07,68.96767851,26.36082094,7.5,162.22,Full Fat
The King of Fighters Collection: The Orochi Saga,PSP,2008,Fighting,Ignition Entertainment,0.07,0,0,0,0.07,61,16,7,9,SNK Playmore
Summon Night,DS,2008,Role-Playing,Banpresto,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Aero Elite: Combat Academy,PS2,2002,Simulation,Sega,0.04,0.03,0,0.01,0.07,64,18,7,8,Sega AM2
"3 in 1: Solitaire, Mahjong & Tangram",DS,2010,Misc,Deep Silver,0,0.07,0,0.01,0.07,68.96767851,26.36082094,7.2,162.22,
Wrath Unleashed,PS2,2004,Strategy,LucasArts,0.04,0.03,0,0.01,0.07,64,25,6,6,Double Helix Games
Beyond Good & Evil,GC,2003,Adventure,Ubisoft,0.06,0.01,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Divinity II: Ego Draconis,PC,2009,Role-Playing,DTP Entertainment,0.01,0.05,0,0.01,0.07,72,43,7.7,125,Larian Studios
Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,Zoo Digital Publishing,0.05,0.02,0,0,0.07,68.96767851,26.36082094,7.5,162.22,DSI Games
Commandos 2: Men of Courage,XB,2002,Strategy,Eidos Interactive,0.05,0.02,0,0,0.07,67,12,8.4,5,Pyro Studios
Emergency 2012,PC,2010,Simulation,Deep Silver,0.02,0.04,0,0.01,0.07,61,9,6.2,12,ValuSoft
Winter Sports 2: The Next Challenge,X360,2008,Sports,RTL,0.06,0.01,0,0.01,0.07,41,8,7.5,162.22,49Games
NOëL: La Neige,PS,1998,Adventure,Pioneer LDC,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Busou Shinki: Battle Masters,PSP,2010,Action,Konami Digital Entertainment,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Overlord: Minions,DS,2009,Puzzle,Codemasters,0.07,0,0,0.01,0.07,58,22,5.5,4,Climax Group
Roll Away,PS,1998,Puzzle,Sony Computer Entertainment,0.04,0.03,0,0,0.07,68.96767851,26.36082094,7.2,162.22,
Derby Jockey: Kishou e no Michi,SNES,1994,Sports,Asmik Corp,0,0,0.07,0,0.07,68.96767851,26.36082094,7.2,162.22,
Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0,0.05,0,0.07,71,21,6.2,34,Compile Heart
